index,iso3_o,iso3_d,tradeflow,year,gdp_o,gdp_d,dist,tradevalue
3760,BGD,NLD,1,2003,51913662.464,570917584.896,7659.0,55719.18467131571
3761,BGD,NLD,1,2004,56560742.4,646069813.248,7659.0,105273.57480056153
3762,BGD,NLD,1,2005,60277559.296,672357351.424,7659.0,62769.62125705858
3763,BGD,NLD,1,2006,71819091.968,719376023.552,7659.0,50728.266970081604
3764,BGD,NLD,1,2007,79611887.616,833147764.7360001,7659.0,67231.24002612336
3765,BGD,NLD,1,2008,91631280.128,931327901.696,7659.0,96274.60776212148
3766,BGD,NLD,1,2009,102477791.232,858033881.088,7659.0,79025.08174538473
3767,BGD,NLD,1,2010,115279077.376,836389961.728,7659.0,110027.72841671342
3768,BGD,NLD,1,2011,128637935.616,893757292.544,7659.0,147434.91063238983
3769,BGD,NLD,1,2012,133355741.184,823139237.888,7659.0,215464.51484645996
3770,BGD,NLD,1,2013,149990457.344,853539356.672,7659.0,152602.72933831415
3771,BGD,NLD,1,2015,195078553.6,750318059.52,7659.0,175436.68962796486
3772,BGD,NLD,2,1998,44091752.448,431174189.056,7659.0,225925.92213296887
3773,BGD,NLD,2,2000,47124926.464,413396893.696,7659.0,295141.1009063944
3774,BGD,NLD,2,2001,46987841.536,426091282.432,7659.0,274356.93716028327
3775,BGD,NLD,2,2002,47571128.32,464478633.984,7659.0,231818.91749087995
3776,BGD,NLD,2,2003,51913662.464,570917584.896,7659.0,267029.2442650795
3777,BGD,NLD,2,2004,56560742.4,646069813.248,7659.0,307959.44630721956
3778,BGD,NLD,2,2005,60277559.296,672357351.424,7659.0,288583.87884664355
3779,BGD,NLD,2,2006,71819091.968,719376023.552,7659.0,385226.57279951125
3780,BGD,NLD,2,2007,79611887.616,833147764.7360001,7659.0,440482.05443085916
3781,BGD,NLD,2,2008,91631280.128,931327901.696,7659.0,815688.3462270731
3782,BGD,NLD,2,2009,102477791.232,858033881.088,7659.0,962118.90317728
3783,BGD,NLD,2,2010,115279077.376,836389961.728,7659.0,1207752.6543614864
3784,BGD,NLD,2,2011,128637935.616,893757292.544,7659.0,835760.1739175431
3785,BGD,NLD,2,2012,133355741.184,823139237.888,7659.0,631941.216922
3786,BGD,NLD,2,2013,149990457.344,853539356.672,7659.0,679086.9326249994
3787,BGD,NLD,2,2015,195078553.6,750318059.52,7659.0,817494.2992134849
3788,BGD,NOR,1,1998,44091752.448,151139155.968,7183.0,10063.944939911366
3789,BGD,NOR,1,2000,47124926.464,168288534.528,7183.0,24190.11672599055
3790,BGD,NOR,1,2001,46987841.536,170922852.352,7183.0,15243.516973556953
3791,BGD,NOR,1,2002,47571128.32,191927025.664,7183.0,6669.306072291918
3792,BGD,NOR,1,2003,51913662.464,224880787.456,7183.0,8913.839140769676
3793,BGD,NOR,1,2004,56560742.4,260029104.128,7183.0,30210.354328278918
3794,BGD,NOR,1,2005,60277559.296,304060071.936,7183.0,26418.086350312456
3795,BGD,NOR,1,2006,71819091.968,340041728.0,7183.0,21202.408860294032
3796,BGD,NOR,1,2007,79611887.616,393479389.184,7183.0,34923.13861009572
3797,BGD,NOR,1,2008,91631280.128,453885460.48,7183.0,67899.94103604462
3798,BGD,NOR,1,2009,102477791.232,378849198.08,7183.0,16696.40423407685
3799,BGD,NOR,1,2010,115279077.376,420945690.624,7183.0,12099.486823482439
3800,BGD,NOR,1,2011,128637935.616,490806902.784,7183.0,26951.12651809491
3801,BGD,NOR,1,2012,133355741.184,500029915.136,7183.0,93273.3463306874
3802,BGD,NOR,1,2013,149990457.344,512580419.584,7183.0,41048.778356954455
3803,BGD,NOR,1,2015,195078553.6,386578448.384,7183.0,5172.60901965713
3804,BGD,NOR,2,1998,44091752.448,151139155.968,7183.0,15464.9929959774
3805,BGD,NOR,2,2000,47124926.464,168288534.528,7183.0,18794.493934072558
3806,BGD,NOR,2,2001,46987841.536,170922852.352,7183.0,20246.936902762394
3807,BGD,NOR,2,2002,47571128.32,191927025.664,7183.0,23243.45384764671
3808,BGD,NOR,2,2003,51913662.464,224880787.456,7183.0,25242.122991796587
3809,BGD,NOR,2,2004,56560742.4,260029104.128,7183.0,12223.690952911971
3810,BGD,NOR,2,2005,60277559.296,304060071.936,7183.0,10599.723911557347
3811,BGD,NOR,2,2006,71819091.968,340041728.0,7183.0,12883.54486495629
3812,BGD,NOR,2,2007,79611887.616,393479389.184,7183.0,24982.307694301002
3813,BGD,NOR,2,2008,91631280.128,453885460.48,7183.0,30225.235939742535
3814,BGD,NOR,2,2009,102477791.232,378849198.08,7183.0,42217.08504296839
3815,BGD,NOR,2,2010,115279077.376,420945690.624,7183.0,66752.14809197187
3816,BGD,NOR,2,2011,128637935.616,490806902.784,7183.0,94305.53476308286
3817,BGD,NOR,2,2012,133355741.184,500029915.136,7183.0,100770.48541618884
3818,BGD,NOR,2,2013,149990457.344,512580419.584,7183.0,104396.5530936271
3819,BGD,NOR,2,2015,195078553.6,386578448.384,7183.0,132211.64343240115
4132,BGD,POL,1,1998,44091752.448,173337542.656,6568.0,11598.801995694637
4133,BGD,POL,1,2000,47124926.464,171708022.784,6568.0,7964.69508793205
4134,BGD,POL,1,2001,46987841.536,190901059.584,6568.0,1363.6679641902447
4135,BGD,POL,1,2002,47571128.32,198679183.36,6568.0,552.0649906117469
4136,BGD,POL,1,2003,51913662.464,217514164.224,6568.0,5132.0149654801935
4137,BGD,POL,1,2004,56560742.4,253525770.24,6568.0,12735.98651146749
4138,BGD,POL,1,2005,60277559.296,304412033.024,6568.0,18746.30616986472
4139,BGD,POL,1,2006,71819091.968,343338909.696,6568.0,24044.93627950363
4140,BGD,POL,1,2007,79611887.616,428948914.176,6568.0,4085.122041764204
4141,BGD,POL,1,2008,91631280.128,530185125.888,6568.0,44581.307877813466
4142,BGD,POL,1,2009,102477791.232,436476379.136,6568.0,25818.886805063114
4143,BGD,POL,1,2010,115279077.376,476687892.48,6568.0,34912.71075883601
4144,BGD,POL,1,2011,128637935.616,524362776.576,6568.0,63857.22697855206
4145,BGD,POL,1,2012,133355741.184,496205758.464,6568.0,51595.86225621204
4146,BGD,POL,1,2013,149990457.344,525865975.808,6568.0,62777.28296649363
4147,BGD,POL,1,2015,195078553.6,477336797.184,6568.0,20594.993167520734
4148,BGD,POL,2,1998,44091752.448,173337542.656,6568.0,18417.514370322227
4149,BGD,POL,2,2000,47124926.464,171708022.784,6568.0,4985.19799169898
4150,BGD,POL,2,2001,46987841.536,190901059.584,6568.0,5992.0310207903385
4151,BGD,POL,2,2002,47571128.32,198679183.36,6568.0,5661.6319969296455
4152,BGD,POL,2,2003,51913662.464,217514164.224,6568.0,9621.839113140479
4153,BGD,POL,2,2004,56560742.4,253525770.24,6568.0,11509.316013485193
4154,BGD,POL,2,2005,60277559.296,304412033.024,6568.0,20644.489965252113
4155,BGD,POL,2,2006,71819091.968,343338909.696,6568.0,28751.726035185162
4156,BGD,POL,2,2007,79611887.616,428948914.176,6568.0,40317.8434599638
4157,BGD,POL,2,2008,91631280.128,530185125.888,6568.0,55335.51616553962
4158,BGD,POL,2,2009,102477791.232,436476379.136,6568.0,60309.21485596151
4159,BGD,POL,2,2010,115279077.376,476687892.48,6568.0,70401.2766585052
4160,BGD,POL,2,2011,128637935.616,524362776.576,6568.0,293379.991403684
4161,BGD,POL,2,2012,133355741.184,496205758.464,6568.0,354768.41720317304
4162,BGD,POL,2,2013,149990457.344,525865975.808,6568.0,403370.8989194334
4163,BGD,POL,2,2015,195078553.6,477336797.184,6568.0,610670.303570834
4196,BGD,PRT,1,1998,44091752.448,123981733.888,9174.0,303.81099820137024
4197,BGD,PRT,1,2000,47124926.464,118358491.136,9174.0,703.3120039105415
4198,BGD,PRT,1,2001,46987841.536,121545883.648,9174.0,2067.381034616381
4199,BGD,PRT,1,2002,47571128.32,134228697.088,9174.0,1574.4490140089765
4200,BGD,PRT,1,2003,51913662.464,164964188.16,9174.0,1211.709016413428
4201,BGD,PRT,1,2004,56560742.4,189195665.408,9174.0,1167.9519943129271
4202,BGD,PRT,1,2005,60277559.296,197299601.408,9174.0,648.1500001568347
4203,BGD,PRT,1,2006,71819091.968,208556261.376,9174.0,3046.517027392052
4204,BGD,PRT,1,2007,79611887.616,240157016.064,9174.0,3140.6829440714796
4205,BGD,PRT,1,2008,91631280.128,262017302.528,9174.0,3909.046971043572
4206,BGD,PRT,1,2009,102477791.232,243731070.976,9174.0,2133.845007792115
4207,BGD,PRT,1,2010,115279077.376,238303444.992,9174.0,6026.482034528163
4208,BGD,PRT,1,2011,128637935.616,244895105.024,9174.0,8309.58193770051
4209,BGD,PRT,1,2012,133355741.184,218000195.584,9174.0,14739.958058444783
4210,BGD,PRT,1,2013,149990457.344,227323723.776,9174.0,5399.3930494859815
4211,BGD,PRT,1,2015,195078553.6,199082295.296,9174.0,15472.522803156986
4212,BGD,PRT,2,1998,44091752.448,123981733.888,9174.0,4750.376998782158
4213,BGD,PRT,2,2000,47124926.464,118358491.136,9174.0,8323.970837563276
4214,BGD,PRT,2,2001,46987841.536,121545883.648,9174.0,8182.005919843912
4215,BGD,PRT,2,2002,47571128.32,134228697.088,9174.0,8276.888040482998
4216,BGD,PRT,2,2003,51913662.464,164964188.16,9174.0,5958.327969163656
4217,BGD,PRT,2,2004,56560742.4,189195665.408,9174.0,11074.724085797556
4218,BGD,PRT,2,2005,60277559.296,197299601.408,9174.0,15068.973120528273
4219,BGD,PRT,2,2006,71819091.968,208556261.376,9174.0,17764.060166716576
4220,BGD,PRT,2,2007,79611887.616,240157016.064,9174.0,22290.674276832495
4221,BGD,PRT,2,2008,91631280.128,262017302.528,9174.0,27786.299748618156
4222,BGD,PRT,2,2009,102477791.232,243731070.976,9174.0,47157.95068693906
4223,BGD,PRT,2,2010,115279077.376,238303444.992,9174.0,52525.64180976153
4224,BGD,PRT,2,2011,128637935.616,244895105.024,9174.0,62491.05101078748
4225,BGD,PRT,2,2012,133355741.184,218000195.584,9174.0,36209.275461334735
4226,BGD,PRT,2,2013,149990457.344,227323723.776,9174.0,40718.122051367536
4227,BGD,PRT,2,2015,195078553.6,199082295.296,9174.0,53016.113448973745
4370,BGD,RUS,1,1998,44091752.448,270953119.744,5554.0,84699.5306289196
4371,BGD,RUS,1,2000,47124926.464,259708502.016,5554.0,85286.81260977872
4372,BGD,RUS,1,2001,46987841.536,306602672.128,5554.0,68180.40098448051
4373,BGD,RUS,1,2002,47571128.32,345110446.08,5554.0,72008.67469087173
4374,BGD,RUS,1,2003,51913662.464,430347780.096,5554.0,63245.77874424774
4375,BGD,RUS,1,2004,56560742.4,591016689.664,5554.0,99669.90232577897
4376,BGD,RUS,1,2005,60277559.296,764000927.744,5554.0,208566.654516518
4377,BGD,RUS,1,2006,71819091.968,989930520.576,5554.0,324484.3952687187
4378,BGD,RUS,1,2007,79611887.616,1299705233.408,5554.0,308070.99191154586
4379,BGD,RUS,1,2008,91631280.128,1660844376.064,5554.0,310729.2191226252
4380,BGD,RUS,1,2009,102477791.232,1222643679.232,5554.0,198824.58218325907
4381,BGD,RUS,1,2010,115279077.376,1524916158.464,5554.0,239646.77167233446
4382,BGD,RUS,1,2011,128637935.616,1904792961.024,5554.0,366209.85783697426
4383,BGD,RUS,1,2012,133355741.184,2017470971.904,5554.0,375357.94279543316
4384,BGD,RUS,1,2013,149990457.344,2096777003.008,5554.0,290352.8618654776
4385,BGD,RUS,1,2015,195078553.6,1365865267.2,5554.0,598483.8010550666
4386,BGD,RUS,2,1998,44091752.448,270953119.744,5554.0,21370.381744384766
4387,BGD,RUS,2,2000,47124926.464,259708502.016,5554.0,16553.618009606376
4388,BGD,RUS,2,2001,46987841.536,306602672.128,5554.0,11047.79315558076
4389,BGD,RUS,2,2002,47571128.32,345110446.08,5554.0,7667.110990528949
4390,BGD,RUS,2,2003,51913662.464,430347780.096,5554.0,5897.001016430557
4391,BGD,RUS,2,2004,56560742.4,591016689.664,5554.0,8608.773143887287
4392,BGD,RUS,2,2005,60277559.296,764000927.744,5554.0,12693.839966348838
4393,BGD,RUS,2,2006,71819091.968,989930520.576,5554.0,22647.300065904856
4394,BGD,RUS,2,2007,79611887.616,1299705233.408,5554.0,63138.86488413811
4395,BGD,RUS,2,2008,91631280.128,1660844376.064,5554.0,61583.89438648895
4396,BGD,RUS,2,2009,102477791.232,1222643679.232,5554.0,39878.24900686368
4397,BGD,RUS,2,2010,115279077.376,1524916158.464,5554.0,61181.76384896041
4398,BGD,RUS,2,2011,128637935.616,1904792961.024,5554.0,131656.0121562183
4399,BGD,RUS,2,2012,133355741.184,2017470971.904,5554.0,137124.0887774909
4400,BGD,RUS,2,2013,149990457.344,2096777003.008,5554.0,199150.1873028949
4401,BGD,RUS,2,2015,195078553.6,1365865267.2,5554.0,280612.12991346046
5147,BGD,TUR,1,1998,44091752.448,269287096.32,5965.0,8761.319021344185
5148,BGD,TUR,1,2000,47124926.464,266567532.544,5965.0,38994.38732951041
5149,BGD,TUR,1,2001,46987841.536,196005281.792,5965.0,17505.954062937642
5150,BGD,TUR,1,2002,47571128.32,232534556.672,5965.0,27138.430396593878
5151,BGD,TUR,1,2003,51913662.464,303005302.784,5965.0,50167.30932636571
5152,BGD,TUR,1,2004,56560742.4,392166277.12,5965.0,40386.35242140294
5153,BGD,TUR,1,2005,60277559.296,482979840.0,5965.0,95533.32489525608
5154,BGD,TUR,1,2006,71819091.968,530900090.88,5965.0,95831.62884267652
5155,BGD,TUR,1,2007,79611887.616,647155154.944,5965.0,76696.37146425957
5156,BGD,TUR,1,2008,91631280.128,730337509.376,5965.0,71106.36882166704
5157,BGD,TUR,1,2009,102477791.232,614553944.064,5965.0,154764.90270848013
5158,BGD,TUR,1,2010,115279077.376,731168047.104,5965.0,162206.15827829752
5159,BGD,TUR,1,2011,128637935.616,774754140.16,5965.0,119310.4445643858
5160,BGD,TUR,1,2012,133355741.184,788863320.064,5965.0,276683.94940506335
5161,BGD,TUR,1,2013,149990457.344,822135160.832,5965.0,218688.75323072413
5162,BGD,TUR,1,2015,195078553.6,859383660.544,5965.0,279648.5442572044
5163,BGD,TUR,2,1998,44091752.448,269287096.32,5965.0,21252.438993930817
5164,BGD,TUR,2,2000,47124926.464,266567532.544,5965.0,22855.260859966278
5165,BGD,TUR,2,2001,46987841.536,196005281.792,5965.0,20263.54497551918
5166,BGD,TUR,2,2002,47571128.32,232534556.672,5965.0,29215.67813755572
5167,BGD,TUR,2,2003,51913662.464,303005302.784,5965.0,28032.852204784747
5168,BGD,TUR,2,2004,56560742.4,392166277.12,5965.0,64426.42959868909
5169,BGD,TUR,2,2005,60277559.296,482979840.0,5965.0,79094.45813355222
5170,BGD,TUR,2,2006,71819091.968,530900090.88,5965.0,138151.5608436428
5171,BGD,TUR,2,2007,79611887.616,647155154.944,5965.0,174829.9037902467
5172,BGD,TUR,2,2008,91631280.128,730337509.376,5965.0,281264.4227989381
5173,BGD,TUR,2,2009,102477791.232,614553944.064,5965.0,553297.6832006723
5174,BGD,TUR,2,2010,115279077.376,731168047.104,5965.0,603665.0096095783
5175,BGD,TUR,2,2011,128637935.616,774754140.16,5965.0,655405.8677392788
5176,BGD,TUR,2,2012,133355741.184,788863320.064,5965.0,552239.4606859423
5177,BGD,TUR,2,2013,149990457.344,822135160.832,5965.0,673952.7692814767
5178,BGD,TUR,2,2015,195078553.6,859383660.544,5965.0,674035.4445385262
5325,BGD,USA,1,1998,44091752.448,9089200422.912,12693.0,302715.03127259016
5326,BGD,USA,1,2000,47124926.464,10284800409.6,12693.0,268901.0358747754
5327,BGD,USA,1,2001,46987841.536,10621800153.088,12693.0,345713.9617384509
5328,BGD,USA,1,2002,47571128.32,10977500200.96,12693.0,355997.17787748156
5329,BGD,USA,1,2003,51913662.464,11510700048.384,12693.0,352457.84756678564
5330,BGD,USA,1,2004,56560742.4,12274900140.032,12693.0,344843.9686338281
5331,BGD,USA,1,2005,60277559.296,13093699584.0,12693.0,431325.49521249696
5332,BGD,USA,1,2006,71819091.968,13855900041.216,12693.0,484881.6549414423
5333,BGD,USA,1,2007,79611887.616,14477599703.04,12693.0,607355.1898572682
5334,BGD,USA,1,2008,91631280.128,14718600216.576,12693.0,630467.2927987054
5335,BGD,USA,1,2009,102477791.232,14418700140.544,12693.0,468566.6872540698
5336,BGD,USA,1,2010,115279077.376,14964400062.464,12693.0,521517.9303973483
5337,BGD,USA,1,2011,128637935.616,15517900341.248,12693.0,1249563.1995916911
5338,BGD,USA,1,2012,133355741.184,16163200303.104,12693.0,539895.0401206403
5339,BGD,USA,1,2013,149990457.344,16768099680.256,12693.0,664261.215244428
5340,BGD,USA,1,2015,195078553.6,18036648050.688,12693.0,978198.1984374409
5341,BGD,USA,2,1998,44091752.448,9089200422.912,12693.0,1991021.708898008
5342,BGD,USA,2,2000,47124926.464,10284800409.6,12693.0,2196711.9091038243
5343,BGD,USA,2,2001,46987841.536,10621800153.088,12693.0,2195558.143294389
5344,BGD,USA,2,2002,47571128.32,10977500200.96,12693.0,2033474.2511746357
5345,BGD,USA,2,2003,51913662.464,11510700048.384,12693.0,1883103.4128336527
5346,BGD,USA,2,2004,56560742.4,12274900140.032,12693.0,2169306.901974645
5347,BGD,USA,2,2005,60277559.296,13093699584.0,12693.0,2662019.0126342447
5348,BGD,USA,2,2006,71819091.968,13855900041.216,12693.0,3123244.386276782
5349,BGD,USA,2,2007,79611887.616,14477599703.04,12693.0,3374455.5160306655
5350,BGD,USA,2,2008,91631280.128,14718600216.576,12693.0,3610291.1798673766
5351,BGD,USA,2,2009,102477791.232,14418700140.544,12693.0,3769580.353072321
5352,BGD,USA,2,2010,115279077.376,14964400062.464,12693.0,4657984.3854386555
5353,BGD,USA,2,2011,128637935.616,15517900341.248,12693.0,5106775.862626418
5354,BGD,USA,2,2012,133355741.184,16163200303.104,12693.0,4980371.183790793
5355,BGD,USA,2,2013,149990457.344,16768099680.256,12693.0,4827694.14171761
5356,BGD,USA,2,2015,195078553.6,18036648050.688,12693.0,6139265.125835669
6560,CAN,BGD,1,1998,631432413.184,44091752.448,12469.0,94455.74988311529
6561,CAN,BGD,1,1999,674325266.432,45694070.784,12469.0,99792.49009227753
6562,CAN,BGD,1,2000,739455926.2720001,47124926.464,12469.0,119885.99112192646
6563,CAN,BGD,1,2001,732716924.928,46987841.536,12469.0,122596.80699509243
6564,CAN,BGD,1,2002,752531734.528,47571128.32,12469.0,104990.23981662339
6565,CAN,BGD,1,2003,887751770.112,51913662.464,12469.0,251034.7954656893
6566,CAN,BGD,1,2004,1018385596.416,56560742.4,12469.0,377862.5374015477
6567,CAN,BGD,1,2005,1164179537.92,60277559.296,12469.0,404606.16774635826
6568,CAN,BGD,1,2006,1310795235.328,71819091.968,12469.0,479264.5255280784
6569,CAN,BGD,1,2007,1457872830.464,79611887.616,12469.0,507049.35734558746
6570,CAN,BGD,1,2008,1542560677.888,91631280.128,12469.0,612450.8043262215
6571,CAN,BGD,1,2009,1370839187.456,102477791.232,12469.0,710722.0462809951
6572,CAN,BGD,1,2010,1614072119.296,115279077.376,12469.0,813225.3261516977
6573,CAN,BGD,1,2011,1778632097.792,128637935.616,12469.0,1072381.3496616092
6574,CAN,BGD,1,2012,1821445455.872,133355741.184,12469.0,1132128.1107356404
6575,CAN,BGD,1,2013,1826768551.936,149990457.344,12469.0,1156778.1730713728
6576,CAN,BGD,1,2014,1792883163.136,172885458.944,12469.0,1108289.6342173987
6577,CAN,BGD,1,2015,1552807624.704,195078553.6,12469.0,1158573.7092433097
6578,CAN,BGD,1,2016,1529760448.512,221415276.544,12469.0,1223115.8330089622
6579,CAN,BGD,1,2017,1649265644.244,293754646.182,12469.0,1270155.031139534
6580,CAN,BGD,1,2018,1725329192.783,321379023.557,12469.0,1326184.628226761
6581,CAN,BGD,1,2019,1742015045.482,351238438.543,12469.0,1483793.5330292992
6582,CAN,BGD,1,2020,1645423407.568,373902134.7,12469.0,1177744.4406531118
6583,CAN,BGD,2,1998,631432413.184,44091752.448,12469.0,95102.48811590672
6584,CAN,BGD,2,1999,674325266.432,45694070.784,12469.0,79488.84398138523
6585,CAN,BGD,2,2000,739455926.2720001,47124926.464,12469.0,86224.04473386984
6586,CAN,BGD,2,2001,732716924.928,46987841.536,12469.0,83509.33055295423
6587,CAN,BGD,2,2002,752531734.528,47571128.32,12469.0,44432.64662896097
6588,CAN,BGD,2,2003,887751770.112,51913662.464,12469.0,89839.39724000171
6589,CAN,BGD,2,2004,1018385596.416,56560742.4,12469.0,83938.64343883283
6590,CAN,BGD,2,2005,1164179537.92,60277559.296,12469.0,84930.38591074524
6591,CAN,BGD,2,2006,1310795235.328,71819091.968,12469.0,144891.97737023563
6592,CAN,BGD,2,2007,1457872830.464,79611887.616,12469.0,343668.2559933199
6593,CAN,BGD,2,2008,1542560677.888,91631280.128,12469.0,270759.4830697504
6594,CAN,BGD,2,2009,1370839187.456,102477791.232,12469.0,551142.4836988957
6595,CAN,BGD,2,2010,1614072119.296,115279077.376,12469.0,576596.2852598801
6596,CAN,BGD,2,2011,1778632097.792,128637935.616,12469.0,556390.4656801367
6597,CAN,BGD,2,2012,1821445455.872,133355741.184,12469.0,525781.8704841766
6598,CAN,BGD,2,2013,1826768551.936,149990457.344,12469.0,639561.6030251442
6599,CAN,BGD,2,2014,1792883163.136,172885458.944,12469.0,636991.4512578072
6600,CAN,BGD,2,2015,1552807624.704,195078553.6,12469.0,706957.8523054481
6601,CAN,BGD,2,2016,1529760448.512,221415276.544,12469.0,582009.8898161501
6602,CAN,BGD,2,2017,1649265644.244,293754646.182,12469.0,559670.9881476968
6603,CAN,BGD,2,2018,1725329192.783,321379023.557,12469.0,500543.418642674
6604,CAN,BGD,2,2019,1742015045.482,351238438.543,12469.0,940253.7454614366
6605,CAN,BGD,2,2020,1645423407.568,373902134.7,12469.0,885185.5387449292
8003,CAN,CZE,1,1998,631432413.184,66372661.248,6699.0,83503.00384604931
8004,CAN,CZE,1,1999,674325266.432,64719368.192,6699.0,85811.26140624285
8005,CAN,CZE,1,2000,739455926.2720001,61474267.136,6699.0,108694.53729325836
8006,CAN,CZE,1,2001,732716924.928,67375681.536,6699.0,106895.62031588213
8007,CAN,CZE,1,2002,752531734.528,81696694.272,6699.0,112696.70229982527
8008,CAN,CZE,1,2003,887751770.112,99300327.424,6699.0,126314.0186911627
8009,CAN,CZE,1,2004,1018385596.416,118976258.048,6699.0,181640.41467900795
8010,CAN,CZE,1,2005,1164179537.92,135990124.544,6699.0,250666.4396469209
8011,CAN,CZE,1,2006,1310795235.328,155213119.488,6699.0,301217.34642491664
8012,CAN,CZE,1,2007,1457872830.464,188818472.96,6699.0,297309.4714183181
8013,CAN,CZE,1,2008,1542560677.888,235205279.744,6699.0,350230.19246886007
8014,CAN,CZE,1,2009,1370839187.456,205729792.0,6699.0,236149.9401429689
8015,CAN,CZE,1,2010,1614072119.296,207016394.752,6699.0,308455.39812783117
8016,CAN,CZE,1,2011,1778632097.792,227307241.472,6699.0,375156.1562572124
